"","date","totalcatch_kg","length_cm","n","samplewt_g","month","year","source","fishingseason","species","division","Source_nameAn"
"270","2017-10-31",6000,20,14,4004,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"271","2017-10-31",6000,20.5,2,4004,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"272","2017-10-31",6000,21,3,4004,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"273","2017-10-30",2000,19,16,4358,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"274","2017-10-30",2000,19.5,3,4358,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"275","2017-10-30",2000,20,18,4358,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"276","2017-10-30",2000,20.5,5,4358,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"277","2017-10-30",2000,21,15,4358,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"278","2017-10-30",2000,21.5,1,4358,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"279","2017-10-30",2000,22,1,4358,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"280","2017-10-30",2000,23,1,4358,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"281","2017-10-11",2380,19,4,4413,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"282","2017-10-11",2380,19.5,7,4413,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"283","2017-10-11",2380,20,24,4413,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"284","2017-10-11",2380,20.5,5,4413,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"285","2017-10-11",2380,21,15,4413,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"286","2017-10-11",2380,21.5,2,4413,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"287","2017-10-11",2380,22,1,4413,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"288","2017-10-11",2380,23,2,4413,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"289","2017-10-27",15600,18.5,1,4418,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"290","2017-10-27",15600,19,5,4418,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"291","2017-10-27",15600,19.5,7,4418,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"292","2017-10-27",15600,20,18,4418,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"293","2017-10-27",15600,20.5,5,4418,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"294","2017-10-27",15600,21,14,4418,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"295","2017-10-27",15600,21.5,1,4418,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"296","2017-10-27",15600,22,7,4418,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"297","2017-10-27",15600,23,1,4418,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"298","2017-10-27",15600,24,1,4418,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"299","2017-10-25",9000,19,1,4486,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"300","2017-10-25",9000,19.5,3,4486,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"301","2017-10-25",9000,20,23,4486,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"302","2017-10-25",9000,20.5,9,4486,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"303","2017-10-25",9000,21,16,4486,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"304","2017-10-25",9000,21.5,4,4486,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"305","2017-10-25",9000,22,2,4486,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"306","2017-10-25",9000,22.5,1,4486,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"307","2017-10-25",9000,24,1,4486,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"308","2017-10-26",15000,19,6,4550,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"309","2017-10-26",15000,19.5,2,4550,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"310","2017-10-26",15000,20,19,4550,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"311","2017-10-26",15000,20.5,6,4550,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"312","2017-10-26",15000,21,21,4550,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"313","2017-10-26",15000,21.5,2,4550,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"314","2017-10-26",15000,22,4,4550,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"315","2017-10-19",12500,18,2,4708,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"316","2017-10-19",12500,19,7,4708,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"317","2017-10-19",12500,20,16,4708,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"318","2017-10-19",12500,20.5,7,4708,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"319","2017-10-19",12500,21,15,4708,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"320","2017-10-19",12500,21.5,4,4708,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"321","2017-10-19",12500,22,6,4708,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"322","2017-10-19",12500,22.5,1,4708,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"323","2017-10-19",12500,23,1,4708,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"324","2017-10-19",12500,24,1,4708,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"325","2017-10-15",2300,17,2,4878,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"326","2017-10-15",2300,18,5,4878,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"327","2017-10-15",2300,19,24,4878,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"328","2017-10-15",2300,20,24,4878,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"329","2017-10-15",2300,21,3,4878,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"330","2017-10-15",2300,22,1,4878,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"331","2017-10-15",2300,23,1,4878,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"332","2017-10-12",1100,19,2,5275,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"333","2017-10-12",1100,20,8,5275,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"334","2017-10-12",1100,20.5,5,5275,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"335","2017-10-12",1100,21,15,5275,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"336","2017-10-12",1100,21.5,2,5275,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"337","2017-10-12",1100,22,18,5275,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"338","2017-10-12",1100,22.5,4,5275,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"339","2017-10-12",1100,23,5,5275,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"340","2017-10-12",1100,24,1,5275,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"341","2017-10-09",1000,15,9,2806,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"342","2017-10-09",1000,16,28,2806,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"343","2017-10-09",1000,17,17,2806,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"344","2017-10-09",1000,18,5,2806,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"345","2017-10-09",1000,19,1,2806,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"346","2017-10-04",4760,15.5,1,3981,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"347","2017-10-04",4760,16,3,3981,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"348","2017-10-04",4760,16.5,5,3981,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"349","2017-10-04",4760,17,9,3981,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"350","2017-10-04",4760,17.5,1,3981,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"351","2017-10-04",4760,19,6,3981,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"352","2017-10-04",4760,19.5,6,3981,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"353","2017-10-04",4760,20,13,3981,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"354","2017-10-04",4760,20.5,3,3981,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"355","2017-10-04",4760,21,8,3981,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"356","2017-10-04",4760,21.5,3,3981,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"357","2017-10-04",4760,22,2,3981,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"358","2017-10-26",10000,18,2,4284,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"359","2017-10-26",10000,19,13,4284,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"360","2017-10-26",10000,19.5,1,4284,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"361","2017-10-26",10000,20,26,4284,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"362","2017-10-26",10000,20.5,4,4284,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"363","2017-10-26",10000,21,9,4284,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"364","2017-10-26",10000,21.5,1,4284,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"365","2017-10-26",10000,22,3,4284,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"366","2017-10-26",10000,23,1,4284,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"367","2017-10-24",1200,18.5,1,4328,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"368","2017-10-24",1200,19,8,4328,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"369","2017-10-24",1200,19.5,6,4328,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"370","2017-10-24",1200,20,23,4328,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"371","2017-10-24",1200,20.5,7,4328,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"372","2017-10-24",1200,21,11,4328,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"373","2017-10-24",1200,21.5,3,4328,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"374","2017-10-24",1200,22,1,4328,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"375","2017-10-23",1000,17.5,1,4398,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"376","2017-10-23",1000,18,1,4398,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"377","2017-10-23",1000,18.5,1,4398,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"378","2017-10-23",1000,19,10,4398,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"379","2017-10-23",1000,19.5,3,4398,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"380","2017-10-23",1000,20,17,4398,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"381","2017-10-23",1000,20.5,5,4398,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"382","2017-10-23",1000,21,16,4398,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"383","2017-10-23",1000,21.5,2,4398,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"384","2017-10-23",1000,22,4,4398,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"385","2017-10-10",800,16.5,1,4489,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"386","2017-10-10",800,18,2,4489,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"387","2017-10-10",800,18.5,2,4489,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"388","2017-10-10",800,19,12,4489,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"389","2017-10-10",800,19.5,6,4489,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"390","2017-10-10",800,20,24,4489,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"391","2017-10-10",800,20.5,1,4489,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"392","2017-10-10",800,21,9,4489,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"393","2017-10-10",800,22,3,4489,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"394","2017-10-19",3800,19,5,4881,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"395","2017-10-19",3800,19.5,2,4881,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"396","2017-10-19",3800,20,22,4881,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"397","2017-10-19",3800,20.5,2,4881,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"398","2017-10-19",3800,21,19,4881,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"399","2017-10-19",3800,21.5,3,4881,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"400","2017-10-19",3800,22,4,4881,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"401","2017-10-19",3800,23,2,4881,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"402","2017-10-19",3800,23.5,1,4881,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"403","2017-10-27",9600,19,3,4972,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"404","2017-10-27",9600,20,19,4972,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"405","2017-10-27",9600,20.5,5,4972,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"406","2017-10-27",9600,21,15,4972,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"407","2017-10-27",9600,21.5,3,4972,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"408","2017-10-27",9600,22,6,4972,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"409","2017-10-27",9600,22.5,4,4972,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"410","2017-10-27",9600,23,4,4972,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"411","2017-10-27",9600,23.5,1,4972,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"412","2017-10-31",2000,19,2,5516,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"413","2017-10-31",2000,19.5,1,5516,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"414","2017-10-31",2000,20,6,5516,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"415","2017-10-31",2000,21,6,5516,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"416","2017-10-31",2000,21.5,4,5516,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"417","2017-10-31",2000,22,15,5516,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"418","2017-10-31",2000,22.5,2,5516,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"419","2017-10-31",2000,23,17,5516,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"420","2017-10-31",2000,24,4,5516,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"421","2017-10-31",2000,24.5,2,5516,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"422","2017-10-31",2000,25,1,5516,10,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"423","2017-11-29",10000,17,9,3441,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"424","2017-11-29",10000,17.5,4,3441,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"425","2017-11-29",10000,18,16,3441,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"426","2017-11-29",10000,18.5,10,3441,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"427","2017-11-29",10000,19,17,3441,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"428","2017-11-29",10000,19.5,1,3441,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"429","2017-11-29",10000,20,2,3441,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"430","2017-11-29",10000,21,1,3441,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"431","2017-11-27",8990,16,14,3515,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"432","2017-11-27",8990,17,37,3515,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"433","2017-11-27",8990,18,7,3515,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"434","2017-11-27",8990,19,2,3515,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"435","2017-11-26",8000,17,1,3768,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"436","2017-11-26",8000,17.5,5,3768,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"437","2017-11-26",8000,18,18,3768,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"438","2017-11-26",8000,18.5,10,3768,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"439","2017-11-26",8000,19,12,3768,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"440","2017-11-26",8000,19.5,5,3768,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"441","2017-11-26",8000,20,5,3768,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"442","2017-11-26",8000,20.5,1,3768,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"443","2017-11-26",8000,21.5,1,3768,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"444","2017-11-26",8000,22,2,3768,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"445","2017-11-09",2000,17,1,3857,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"446","2017-11-09",2000,18,16,3857,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"447","2017-11-09",2000,18.5,12,3857,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"448","2017-11-09",2000,19,24,3857,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"449","2017-11-09",2000,19.5,3,3857,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"450","2017-11-09",2000,20,2,3857,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"451","2017-11-09",2000,22,1,3857,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"452","2017-11-09",2000,23,1,3857,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"453","2017-11-13",8400,17,1,4110,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"454","2017-11-13",8400,17.5,2,4110,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"455","2017-11-13",8400,18,11,4110,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"456","2017-11-13",8400,18.5,5,4110,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"457","2017-11-13",8400,19,20,4110,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"458","2017-11-13",8400,19.5,5,4110,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"459","2017-11-13",8400,20,11,4110,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"460","2017-11-13",8400,20.5,1,4110,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"461","2017-11-13",8400,21,3,4110,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"462","2017-11-13",8400,22,1,4110,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"463","2017-11-10",4000,16,5,3827,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"464","2017-11-10",4000,16.5,2,3827,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"465","2017-11-10",4000,17,4,3827,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"466","2017-11-10",4000,18,20,3827,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"467","2017-11-10",4000,18.5,5,3827,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"468","2017-11-10",4000,19,12,3827,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"469","2017-11-10",4000,19.5,6,3827,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"470","2017-11-10",4000,20,4,3827,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"471","2017-11-10",4000,21,1,3827,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"472","2017-11-10",4000,22,1,3827,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"473","2017-11-28",12900,17,2,3845,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"474","2017-11-28",12900,17.5,3,3845,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"475","2017-11-28",12900,18,8,3845,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"476","2017-11-28",12900,18.5,10,3845,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"477","2017-11-28",12900,19,22,3845,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"478","2017-11-28",12900,19.5,6,3845,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"479","2017-11-28",12900,20,6,3845,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"480","2017-11-28",12900,20.5,1,3845,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"481","2017-11-28",12900,21,1,3845,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"482","2017-11-28",12900,22,1,3845,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"483","2017-11-26",9300,16.5,1,3873,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"484","2017-11-26",9300,17.5,3,3873,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"485","2017-11-26",8000,18,3,3873,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"486","2017-11-26",9300,18,8,3873,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"487","2017-11-26",8000,18.5,2,3873,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"488","2017-11-26",9300,18.5,22,3873,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"489","2017-11-26",8000,19,2,3873,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"490","2017-11-26",9300,19,5,3873,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
"491","2017-11-26",8000,19.5,2,3873,11,2017,"processor","2017-2018","PIL",27.7,"Processor 3"
