"","lengthvessel_m","gear_type","date","totalcatch_kg","length_cm","lat","lon","icesrect","month","year","fishingseason","source","species","weight_g","samplewt_g","n","Source_nameAn"
"825",NA,NA,"2021-09-03",5400,22,NA,NA,NA,9,2021,NA,"processor","PIL",96,4116,1,"Processor 2"
"826",NA,NA,"2021-09-03",5400,22,NA,NA,NA,9,2021,NA,"processor","PIL",99,4116,1,"Processor 2"
"827",NA,NA,"2021-09-03",5400,22,NA,NA,NA,9,2021,NA,"processor","PIL",103,4116,2,"Processor 2"
"828",NA,NA,"2021-09-03",5400,22,NA,NA,NA,9,2021,NA,"processor","PIL",114,4116,1,"Processor 2"
"829",NA,NA,"2021-09-03",7800,15,NA,NA,NA,9,2021,NA,"processor","PIL",33,3956,1,"Processor 2"
"830",NA,NA,"2021-09-03",7800,18,NA,NA,NA,9,2021,NA,"processor","PIL",54,3956,1,"Processor 2"
"831",NA,NA,"2021-09-03",7800,18,NA,NA,NA,9,2021,NA,"processor","PIL",55,3956,1,"Processor 2"
"832",NA,NA,"2021-09-03",7800,18,NA,NA,NA,9,2021,NA,"processor","PIL",56,3956,3,"Processor 2"
"833",NA,NA,"2021-09-03",7800,18,NA,NA,NA,9,2021,NA,"processor","PIL",57,3956,1,"Processor 2"
"834",NA,NA,"2021-09-03",7800,18,NA,NA,NA,9,2021,NA,"processor","PIL",64,3956,1,"Processor 2"
"835",NA,NA,"2021-09-03",7800,19,NA,NA,NA,9,2021,NA,"processor","PIL",65,3956,1,"Processor 2"
"836",NA,NA,"2021-09-03",7800,19,NA,NA,NA,9,2021,NA,"processor","PIL",66,3956,3,"Processor 2"
"837",NA,NA,"2021-09-03",7800,19,NA,NA,NA,9,2021,NA,"processor","PIL",67,3956,1,"Processor 2"
"838",NA,NA,"2021-09-03",7800,19,NA,NA,NA,9,2021,NA,"processor","PIL",68,3956,2,"Processor 2"
"839",NA,NA,"2021-09-03",7800,19,NA,NA,NA,9,2021,NA,"processor","PIL",72,3956,1,"Processor 2"
"840",NA,NA,"2021-09-03",7800,19,NA,NA,NA,9,2021,NA,"processor","PIL",77,3956,1,"Processor 2"
"841",NA,NA,"2021-09-03",7800,19,NA,NA,NA,9,2021,NA,"processor","PIL",81,3956,1,"Processor 2"
"842",NA,NA,"2021-09-03",7800,20,NA,NA,NA,9,2021,NA,"processor","PIL",67,3956,2,"Processor 2"
"843",NA,NA,"2021-09-03",7800,20,NA,NA,NA,9,2021,NA,"processor","PIL",77,3956,3,"Processor 2"
"844",NA,NA,"2021-09-03",7800,20,NA,NA,NA,9,2021,NA,"processor","PIL",78,3956,1,"Processor 2"
"845",NA,NA,"2021-09-03",7800,20,NA,NA,NA,9,2021,NA,"processor","PIL",80,3956,1,"Processor 2"
"846",NA,NA,"2021-09-03",7800,20,NA,NA,NA,9,2021,NA,"processor","PIL",81,3956,1,"Processor 2"
"847",NA,NA,"2021-09-03",7800,20,NA,NA,NA,9,2021,NA,"processor","PIL",83,3956,1,"Processor 2"
"848",NA,NA,"2021-09-03",7800,20,NA,NA,NA,9,2021,NA,"processor","PIL",84,3956,2,"Processor 2"
"849",NA,NA,"2021-09-03",7800,20,NA,NA,NA,9,2021,NA,"processor","PIL",87,3956,2,"Processor 2"
"850",NA,NA,"2021-09-03",7800,20,NA,NA,NA,9,2021,NA,"processor","PIL",92,3956,1,"Processor 2"
"851",NA,NA,"2021-09-03",7800,20,NA,NA,NA,9,2021,NA,"processor","PIL",98,3956,1,"Processor 2"
"852",NA,NA,"2021-09-03",7800,21,NA,NA,NA,9,2021,NA,"processor","PIL",70,3956,1,"Processor 2"
"853",NA,NA,"2021-09-03",7800,21,NA,NA,NA,9,2021,NA,"processor","PIL",86,3956,1,"Processor 2"
"854",NA,NA,"2021-09-03",7800,21,NA,NA,NA,9,2021,NA,"processor","PIL",89,3956,1,"Processor 2"
"855",NA,NA,"2021-09-03",7800,21,NA,NA,NA,9,2021,NA,"processor","PIL",90,3956,1,"Processor 2"
"856",NA,NA,"2021-09-03",7800,21,NA,NA,NA,9,2021,NA,"processor","PIL",91,3956,1,"Processor 2"
"857",NA,NA,"2021-09-03",7800,21,NA,NA,NA,9,2021,NA,"processor","PIL",92,3956,1,"Processor 2"
"858",NA,NA,"2021-09-03",7800,21,NA,NA,NA,9,2021,NA,"processor","PIL",100,3956,1,"Processor 2"
"859",NA,NA,"2021-09-03",7800,21,NA,NA,NA,9,2021,NA,"processor","PIL",102,3956,1,"Processor 2"
"860",NA,NA,"2021-09-03",7800,21,NA,NA,NA,9,2021,NA,"processor","PIL",103,3956,1,"Processor 2"
"861",NA,NA,"2021-09-03",7800,21,NA,NA,NA,9,2021,NA,"processor","PIL",108,3956,1,"Processor 2"
"862",NA,NA,"2021-09-03",7800,22,NA,NA,NA,9,2021,NA,"processor","PIL",86,3956,1,"Processor 2"
"863",NA,NA,"2021-09-03",7800,22,NA,NA,NA,9,2021,NA,"processor","PIL",87,3956,1,"Processor 2"
"864",NA,NA,"2021-09-03",7800,22,NA,NA,NA,9,2021,NA,"processor","PIL",94,3956,1,"Processor 2"
"865",NA,NA,"2021-09-03",7800,22,NA,NA,NA,9,2021,NA,"processor","PIL",98,3956,1,"Processor 2"
"866",NA,NA,"2021-09-03",7800,22,NA,NA,NA,9,2021,NA,"processor","PIL",102,3956,1,"Processor 2"
"867",NA,NA,"2021-09-03",7800,22,NA,NA,NA,9,2021,NA,"processor","PIL",105,3956,1,"Processor 2"
"868",NA,NA,"2021-09-03",7800,23,NA,NA,NA,9,2021,NA,"processor","PIL",107,3956,1,"Processor 2"
"869",NA,NA,"2021-09-05",6300,18,NA,NA,NA,9,2021,NA,"processor","PIL",52,3668,1,"Processor 2"
"870",NA,NA,"2021-09-05",6300,18,NA,NA,NA,9,2021,NA,"processor","PIL",56,3668,1,"Processor 2"
"871",NA,NA,"2021-09-05",6300,19,NA,NA,NA,9,2021,NA,"processor","PIL",58,3668,1,"Processor 2"
"872",NA,NA,"2021-09-05",6300,19,NA,NA,NA,9,2021,NA,"processor","PIL",61,3668,3,"Processor 2"
"873",NA,NA,"2021-09-05",6300,19,NA,NA,NA,9,2021,NA,"processor","PIL",62,3668,1,"Processor 2"
"874",NA,NA,"2021-09-05",6300,19,NA,NA,NA,9,2021,NA,"processor","PIL",64,3668,2,"Processor 2"
"875",NA,NA,"2021-09-05",6300,19,NA,NA,NA,9,2021,NA,"processor","PIL",67,3668,3,"Processor 2"
"876",NA,NA,"2021-09-05",6300,19,NA,NA,NA,9,2021,NA,"processor","PIL",68,3668,1,"Processor 2"
"877",NA,NA,"2021-09-05",6300,19,NA,NA,NA,9,2021,NA,"processor","PIL",69,3668,1,"Processor 2"
"878",NA,NA,"2021-09-05",6300,19,NA,NA,NA,9,2021,NA,"processor","PIL",72,3668,1,"Processor 2"
"879",NA,NA,"2021-09-05",6300,20,NA,NA,NA,9,2021,NA,"processor","PIL",60,3668,1,"Processor 2"
"880",NA,NA,"2021-09-05",6300,20,NA,NA,NA,9,2021,NA,"processor","PIL",63,3668,1,"Processor 2"
"881",NA,NA,"2021-09-05",6300,20,NA,NA,NA,9,2021,NA,"processor","PIL",64,3668,1,"Processor 2"
"882",NA,NA,"2021-09-05",6300,20,NA,NA,NA,9,2021,NA,"processor","PIL",65,3668,1,"Processor 2"
"883",NA,NA,"2021-09-05",6300,20,NA,NA,NA,9,2021,NA,"processor","PIL",68,3668,1,"Processor 2"
"884",NA,NA,"2021-09-05",6300,20,NA,NA,NA,9,2021,NA,"processor","PIL",69,3668,1,"Processor 2"
"885",NA,NA,"2021-09-05",6300,20,NA,NA,NA,9,2021,NA,"processor","PIL",70,3668,2,"Processor 2"
"886",NA,NA,"2021-09-05",6300,20,NA,NA,NA,9,2021,NA,"processor","PIL",71,3668,2,"Processor 2"
"887",NA,NA,"2021-09-05",6300,20,NA,NA,NA,9,2021,NA,"processor","PIL",72,3668,1,"Processor 2"
"888",NA,NA,"2021-09-05",6300,20,NA,NA,NA,9,2021,NA,"processor","PIL",73,3668,2,"Processor 2"
"889",NA,NA,"2021-09-05",6300,20,NA,NA,NA,9,2021,NA,"processor","PIL",74,3668,3,"Processor 2"
"890",NA,NA,"2021-09-05",6300,20,NA,NA,NA,9,2021,NA,"processor","PIL",75,3668,1,"Processor 2"
"891",NA,NA,"2021-09-05",6300,20,NA,NA,NA,9,2021,NA,"processor","PIL",76,3668,1,"Processor 2"
"892",NA,NA,"2021-09-05",6300,20,NA,NA,NA,9,2021,NA,"processor","PIL",79,3668,1,"Processor 2"
"893",NA,NA,"2021-09-05",6300,20,NA,NA,NA,9,2021,NA,"processor","PIL",85,3668,1,"Processor 2"
"894",NA,NA,"2021-09-05",6300,21,NA,NA,NA,9,2021,NA,"processor","PIL",69,3668,1,"Processor 2"
"895",NA,NA,"2021-09-05",6300,21,NA,NA,NA,9,2021,NA,"processor","PIL",76,3668,1,"Processor 2"
"896",NA,NA,"2021-09-05",6300,21,NA,NA,NA,9,2021,NA,"processor","PIL",78,3668,1,"Processor 2"
"897",NA,NA,"2021-09-05",6300,21,NA,NA,NA,9,2021,NA,"processor","PIL",81,3668,1,"Processor 2"
"898",NA,NA,"2021-09-05",6300,21,NA,NA,NA,9,2021,NA,"processor","PIL",83,3668,1,"Processor 2"
"899",NA,NA,"2021-09-05",6300,21,NA,NA,NA,9,2021,NA,"processor","PIL",84,3668,1,"Processor 2"
"900",NA,NA,"2021-09-05",6300,21,NA,NA,NA,9,2021,NA,"processor","PIL",85,3668,1,"Processor 2"
"901",NA,NA,"2021-09-05",6300,21,NA,NA,NA,9,2021,NA,"processor","PIL",86,3668,1,"Processor 2"
"902",NA,NA,"2021-09-05",6300,21,NA,NA,NA,9,2021,NA,"processor","PIL",87,3668,1,"Processor 2"
"903",NA,NA,"2021-09-05",6300,21,NA,NA,NA,9,2021,NA,"processor","PIL",88,3668,1,"Processor 2"
"904",NA,NA,"2021-09-05",6300,21,NA,NA,NA,9,2021,NA,"processor","PIL",89,3668,1,"Processor 2"
"905",NA,NA,"2021-09-05",6300,22,NA,NA,NA,9,2021,NA,"processor","PIL",85,3668,1,"Processor 2"
"906",NA,NA,"2021-09-05",6300,22,NA,NA,NA,9,2021,NA,"processor","PIL",91,3668,1,"Processor 2"
"907",NA,NA,"2021-09-05",6300,22,NA,NA,NA,9,2021,NA,"processor","PIL",98,3668,1,"Processor 2"
"908",NA,NA,"2021-09-05",6300,23,NA,NA,NA,9,2021,NA,"processor","PIL",113,3668,1,"Processor 2"
"909",NA,NA,"2021-09-06",5100,15,NA,NA,NA,9,2021,NA,"processor","PIL",35,3526,1,"Processor 2"
"910",NA,NA,"2021-09-06",5100,16,NA,NA,NA,9,2021,NA,"processor","PIL",35,3526,3,"Processor 2"
"911",NA,NA,"2021-09-06",5100,17.5,NA,NA,NA,9,2021,NA,"processor","PIL",37,3526,1,"Processor 2"
"912",NA,NA,"2021-09-06",5100,17.5,NA,NA,NA,9,2021,NA,"processor","PIL",52,3526,1,"Processor 2"
"913",NA,NA,"2021-09-06",5100,18,NA,NA,NA,9,2021,NA,"processor","PIL",54,3526,1,"Processor 2"
"914",NA,NA,"2021-09-06",5100,18.5,NA,NA,NA,9,2021,NA,"processor","PIL",56,3526,1,"Processor 2"
"915",NA,NA,"2021-09-06",5100,18.5,NA,NA,NA,9,2021,NA,"processor","PIL",59,3526,1,"Processor 2"
"916",NA,NA,"2021-09-06",5100,18.5,NA,NA,NA,9,2021,NA,"processor","PIL",62,3526,1,"Processor 2"
"917",NA,NA,"2021-09-06",5100,19,NA,NA,NA,9,2021,NA,"processor","PIL",59,3526,2,"Processor 2"
"918",NA,NA,"2021-09-06",5100,19,NA,NA,NA,9,2021,NA,"processor","PIL",60,3526,1,"Processor 2"
"919",NA,NA,"2021-09-06",5100,19,NA,NA,NA,9,2021,NA,"processor","PIL",61,3526,1,"Processor 2"
"920",NA,NA,"2021-09-06",5100,19,NA,NA,NA,9,2021,NA,"processor","PIL",62,3526,1,"Processor 2"
"921",NA,NA,"2021-09-06",5100,19,NA,NA,NA,9,2021,NA,"processor","PIL",63,3526,2,"Processor 2"
"922",NA,NA,"2021-09-06",5100,19,NA,NA,NA,9,2021,NA,"processor","PIL",65,3526,3,"Processor 2"
"923",NA,NA,"2021-09-06",5100,19,NA,NA,NA,9,2021,NA,"processor","PIL",68,3526,1,"Processor 2"
"924",NA,NA,"2021-09-06",5100,19.5,NA,NA,NA,9,2021,NA,"processor","PIL",62,3526,1,"Processor 2"
"925",NA,NA,"2021-09-06",5100,19.5,NA,NA,NA,9,2021,NA,"processor","PIL",66,3526,1,"Processor 2"
"926",NA,NA,"2021-09-06",5100,19.5,NA,NA,NA,9,2021,NA,"processor","PIL",75,3526,1,"Processor 2"
"927",NA,NA,"2021-09-06",5100,20,NA,NA,NA,9,2021,NA,"processor","PIL",67,3526,1,"Processor 2"
"928",NA,NA,"2021-09-06",5100,20,NA,NA,NA,9,2021,NA,"processor","PIL",68,3526,1,"Processor 2"
"929",NA,NA,"2021-09-06",5100,20,NA,NA,NA,9,2021,NA,"processor","PIL",69,3526,2,"Processor 2"
"930",NA,NA,"2021-09-06",5100,20,NA,NA,NA,9,2021,NA,"processor","PIL",70,3526,2,"Processor 2"
"931",NA,NA,"2021-09-06",5100,20,NA,NA,NA,9,2021,NA,"processor","PIL",71,3526,1,"Processor 2"
"932",NA,NA,"2021-09-06",5100,20,NA,NA,NA,9,2021,NA,"processor","PIL",75,3526,2,"Processor 2"
"933",NA,NA,"2021-09-06",5100,20,NA,NA,NA,9,2021,NA,"processor","PIL",76,3526,1,"Processor 2"
"934",NA,NA,"2021-09-06",5100,20,NA,NA,NA,9,2021,NA,"processor","PIL",77,3526,1,"Processor 2"
"935",NA,NA,"2021-09-06",5100,20,NA,NA,NA,9,2021,NA,"processor","PIL",83,3526,1,"Processor 2"
"936",NA,NA,"2021-09-06",5100,20,NA,NA,NA,9,2021,NA,"processor","PIL",87,3526,1,"Processor 2"
"937",NA,NA,"2021-09-06",5100,20.5,NA,NA,NA,9,2021,NA,"processor","PIL",76,3526,1,"Processor 2"
"938",NA,NA,"2021-09-06",5100,20.5,NA,NA,NA,9,2021,NA,"processor","PIL",82,3526,1,"Processor 2"
"939",NA,NA,"2021-09-06",5100,20.5,NA,NA,NA,9,2021,NA,"processor","PIL",84,3526,2,"Processor 2"
"940",NA,NA,"2021-09-06",5100,21,NA,NA,NA,9,2021,NA,"processor","PIL",80,3526,1,"Processor 2"
"941",NA,NA,"2021-09-06",5100,21,NA,NA,NA,9,2021,NA,"processor","PIL",84,3526,1,"Processor 2"
"942",NA,NA,"2021-09-06",5100,21,NA,NA,NA,9,2021,NA,"processor","PIL",91,3526,1,"Processor 2"
"943",NA,NA,"2021-09-06",5100,21.5,NA,NA,NA,9,2021,NA,"processor","PIL",99,3526,1,"Processor 2"
"944",NA,NA,"2021-09-06",5100,22,NA,NA,NA,9,2021,NA,"processor","PIL",105,3526,1,"Processor 2"
"945",NA,NA,"2021-09-06",5100,22,NA,NA,NA,9,2021,NA,"processor","PIL",108,3526,2,"Processor 2"
"946",NA,NA,"2021-09-06",5100,22,NA,NA,NA,9,2021,NA,"processor","PIL",110,3526,1,"Processor 2"
"947",NA,NA,"2021-09-06",5100,23,NA,NA,NA,9,2021,NA,"processor","PIL",105,3526,1,"Processor 2"
"948",NA,NA,"2021-09-06",2100,15,NA,NA,NA,9,2021,NA,"processor","PIL",27,3379,1,"Processor 2"
"949",NA,NA,"2021-09-06",2100,16,NA,NA,NA,9,2021,NA,"processor","PIL",34,3379,1,"Processor 2"
"950",NA,NA,"2021-09-06",2100,16.5,NA,NA,NA,9,2021,NA,"processor","PIL",40,3379,2,"Processor 2"
"951",NA,NA,"2021-09-06",2100,17,NA,NA,NA,9,2021,NA,"processor","PIL",39,3379,1,"Processor 2"
"952",NA,NA,"2021-09-06",2100,18,NA,NA,NA,9,2021,NA,"processor","PIL",48,3379,1,"Processor 2"
"953",NA,NA,"2021-09-06",2100,18,NA,NA,NA,9,2021,NA,"processor","PIL",49,3379,2,"Processor 2"
"954",NA,NA,"2021-09-06",2100,18,NA,NA,NA,9,2021,NA,"processor","PIL",57,3379,1,"Processor 2"
"955",NA,NA,"2021-09-06",2100,18,NA,NA,NA,9,2021,NA,"processor","PIL",60,3379,1,"Processor 2"
"956",NA,NA,"2021-09-06",2100,18.5,NA,NA,NA,9,2021,NA,"processor","PIL",54,3379,1,"Processor 2"
"957",NA,NA,"2021-09-06",2100,18.5,NA,NA,NA,9,2021,NA,"processor","PIL",56,3379,1,"Processor 2"
"958",NA,NA,"2021-09-06",2100,19,NA,NA,NA,9,2021,NA,"processor","PIL",58,3379,2,"Processor 2"
"959",NA,NA,"2021-09-06",2100,19,NA,NA,NA,9,2021,NA,"processor","PIL",59,3379,1,"Processor 2"
"960",NA,NA,"2021-09-06",2100,19,NA,NA,NA,9,2021,NA,"processor","PIL",60,3379,2,"Processor 2"
"961",NA,NA,"2021-09-06",2100,19,NA,NA,NA,9,2021,NA,"processor","PIL",61,3379,3,"Processor 2"
"962",NA,NA,"2021-09-06",2100,19,NA,NA,NA,9,2021,NA,"processor","PIL",65,3379,2,"Processor 2"
"963",NA,NA,"2021-09-06",2100,19,NA,NA,NA,9,2021,NA,"processor","PIL",67,3379,1,"Processor 2"
"964",NA,NA,"2021-09-06",2100,19,NA,NA,NA,9,2021,NA,"processor","PIL",68,3379,1,"Processor 2"
"965",NA,NA,"2021-09-06",2100,19,NA,NA,NA,9,2021,NA,"processor","PIL",69,3379,1,"Processor 2"
"966",NA,NA,"2021-09-06",2100,19,NA,NA,NA,9,2021,NA,"processor","PIL",70,3379,1,"Processor 2"
"967",NA,NA,"2021-09-06",2100,19.5,NA,NA,NA,9,2021,NA,"processor","PIL",71,3379,1,"Processor 2"
"968",NA,NA,"2021-09-06",2100,19.5,NA,NA,NA,9,2021,NA,"processor","PIL",80,3379,1,"Processor 2"
"969",NA,NA,"2021-09-06",2100,20,NA,NA,NA,9,2021,NA,"processor","PIL",65,3379,1,"Processor 2"
"970",NA,NA,"2021-09-06",2100,20,NA,NA,NA,9,2021,NA,"processor","PIL",73,3379,1,"Processor 2"
"971",NA,NA,"2021-09-06",2100,20,NA,NA,NA,9,2021,NA,"processor","PIL",75,3379,2,"Processor 2"
"972",NA,NA,"2021-09-06",2100,20,NA,NA,NA,9,2021,NA,"processor","PIL",77,3379,1,"Processor 2"
"973",NA,NA,"2021-09-06",2100,20,NA,NA,NA,9,2021,NA,"processor","PIL",79,3379,1,"Processor 2"
"974",NA,NA,"2021-09-06",2100,20.5,NA,NA,NA,9,2021,NA,"processor","PIL",71,3379,1,"Processor 2"
"975",NA,NA,"2021-09-06",2100,20.5,NA,NA,NA,9,2021,NA,"processor","PIL",72,3379,1,"Processor 2"
"976",NA,NA,"2021-09-06",2100,20.5,NA,NA,NA,9,2021,NA,"processor","PIL",74,3379,1,"Processor 2"
"977",NA,NA,"2021-09-06",2100,20.5,NA,NA,NA,9,2021,NA,"processor","PIL",77,3379,1,"Processor 2"
"978",NA,NA,"2021-09-06",2100,21,NA,NA,NA,9,2021,NA,"processor","PIL",79,3379,1,"Processor 2"
"979",NA,NA,"2021-09-06",2100,21,NA,NA,NA,9,2021,NA,"processor","PIL",80,3379,2,"Processor 2"
"980",NA,NA,"2021-09-06",2100,21,NA,NA,NA,9,2021,NA,"processor","PIL",81,3379,1,"Processor 2"
"981",NA,NA,"2021-09-06",2100,21,NA,NA,NA,9,2021,NA,"processor","PIL",86,3379,1,"Processor 2"
"982",NA,NA,"2021-09-06",2100,21,NA,NA,NA,9,2021,NA,"processor","PIL",87,3379,1,"Processor 2"
"983",NA,NA,"2021-09-06",2100,21,NA,NA,NA,9,2021,NA,"processor","PIL",90,3379,1,"Processor 2"
"984",NA,NA,"2021-09-06",2100,21.5,NA,NA,NA,9,2021,NA,"processor","PIL",93,3379,1,"Processor 2"
"985",NA,NA,"2021-09-06",2100,21.5,NA,NA,NA,9,2021,NA,"processor","PIL",97,3379,1,"Processor 2"
"986",NA,NA,"2021-09-06",2100,22,NA,NA,NA,9,2021,NA,"processor","PIL",91,3379,1,"Processor 2"
"987",NA,NA,"2021-09-06",2100,22,NA,NA,NA,9,2021,NA,"processor","PIL",98,3379,1,"Processor 2"
"988",NA,NA,"2021-09-06",2100,23,NA,NA,NA,9,2021,NA,"processor","PIL",93,3379,1,"Processor 2"
"989",NA,NA,"2021-09-06",4800,16.5,NA,NA,NA,9,2021,NA,"processor","PIL",55,3866,1,"Processor 2"
"990",NA,NA,"2021-09-06",4800,17,NA,NA,NA,9,2021,NA,"processor","PIL",56,3866,1,"Processor 2"
"991",NA,NA,"2021-09-06",4800,17,NA,NA,NA,9,2021,NA,"processor","PIL",59,3866,2,"Processor 2"
"992",NA,NA,"2021-09-06",4800,17,NA,NA,NA,9,2021,NA,"processor","PIL",63,3866,1,"Processor 2"
"993",NA,NA,"2021-09-06",4800,17,NA,NA,NA,9,2021,NA,"processor","PIL",66,3866,2,"Processor 2"
"994",NA,NA,"2021-09-06",4800,17,NA,NA,NA,9,2021,NA,"processor","PIL",67,3866,2,"Processor 2"
"995",NA,NA,"2021-09-06",4800,17.5,NA,NA,NA,9,2021,NA,"processor","PIL",61,3866,1,"Processor 2"
"996",NA,NA,"2021-09-06",4800,17.5,NA,NA,NA,9,2021,NA,"processor","PIL",65,3866,1,"Processor 2"
"997",NA,NA,"2021-09-06",4800,17.5,NA,NA,NA,9,2021,NA,"processor","PIL",68,3866,1,"Processor 2"
"998",NA,NA,"2021-09-06",4800,17.5,NA,NA,NA,9,2021,NA,"processor","PIL",71,3866,1,"Processor 2"
"999",NA,NA,"2021-09-06",4800,17.5,NA,NA,NA,9,2021,NA,"processor","PIL",73,3866,1,"Processor 2"
"1000",NA,NA,"2021-09-06",4800,18,NA,NA,NA,9,2021,NA,"processor","PIL",68,3866,2,"Processor 2"
"1001",NA,NA,"2021-09-06",4800,18,NA,NA,NA,9,2021,NA,"processor","PIL",70,3866,1,"Processor 2"
"1002",NA,NA,"2021-09-06",4800,18,NA,NA,NA,9,2021,NA,"processor","PIL",71,3866,1,"Processor 2"
"1003",NA,NA,"2021-09-06",4800,18,NA,NA,NA,9,2021,NA,"processor","PIL",72,3866,1,"Processor 2"
"1004",NA,NA,"2021-09-06",4800,18,NA,NA,NA,9,2021,NA,"processor","PIL",74,3866,1,"Processor 2"
"1005",NA,NA,"2021-09-06",4800,18,NA,NA,NA,9,2021,NA,"processor","PIL",75,3866,1,"Processor 2"
"1006",NA,NA,"2021-09-06",4800,18,NA,NA,NA,9,2021,NA,"processor","PIL",77,3866,2,"Processor 2"
"1007",NA,NA,"2021-09-06",4800,18,NA,NA,NA,9,2021,NA,"processor","PIL",79,3866,1,"Processor 2"
"1008",NA,NA,"2021-09-06",4800,18.5,NA,NA,NA,9,2021,NA,"processor","PIL",72,3866,1,"Processor 2"
"1009",NA,NA,"2021-09-06",4800,18.5,NA,NA,NA,9,2021,NA,"processor","PIL",75,3866,2,"Processor 2"
"1010",NA,NA,"2021-09-06",4800,18.5,NA,NA,NA,9,2021,NA,"processor","PIL",76,3866,1,"Processor 2"
"1011",NA,NA,"2021-09-06",4800,18.5,NA,NA,NA,9,2021,NA,"processor","PIL",79,3866,1,"Processor 2"
"1012",NA,NA,"2021-09-06",4800,18.5,NA,NA,NA,9,2021,NA,"processor","PIL",86,3866,1,"Processor 2"
"1013",NA,NA,"2021-09-06",4800,19,NA,NA,NA,9,2021,NA,"processor","PIL",71,3866,1,"Processor 2"
"1014",NA,NA,"2021-09-06",4800,19,NA,NA,NA,9,2021,NA,"processor","PIL",76,3866,1,"Processor 2"
"1015",NA,NA,"2021-09-06",4800,19,NA,NA,NA,9,2021,NA,"processor","PIL",78,3866,1,"Processor 2"
"1016",NA,NA,"2021-09-06",4800,19,NA,NA,NA,9,2021,NA,"processor","PIL",79,3866,1,"Processor 2"
"1017",NA,NA,"2021-09-06",4800,19,NA,NA,NA,9,2021,NA,"processor","PIL",85,3866,3,"Processor 2"
"1018",NA,NA,"2021-09-06",4800,19,NA,NA,NA,9,2021,NA,"processor","PIL",86,3866,1,"Processor 2"
"1019",NA,NA,"2021-09-06",4800,19.5,NA,NA,NA,9,2021,NA,"processor","PIL",98,3866,1,"Processor 2"
"1020",NA,NA,"2021-09-06",4800,19.5,NA,NA,NA,9,2021,NA,"processor","PIL",99,3866,1,"Processor 2"
"1021",NA,NA,"2021-09-06",4800,20,NA,NA,NA,9,2021,NA,"processor","PIL",81,3866,1,"Processor 2"
"1022",NA,NA,"2021-09-06",4800,20,NA,NA,NA,9,2021,NA,"processor","PIL",84,3866,1,"Processor 2"
"1023",NA,NA,"2021-09-06",4800,20,NA,NA,NA,9,2021,NA,"processor","PIL",85,3866,2,"Processor 2"
"1024",NA,NA,"2021-09-06",4800,20,NA,NA,NA,9,2021,NA,"processor","PIL",90,3866,1,"Processor 2"
"1025",NA,NA,"2021-09-06",4800,20,NA,NA,NA,9,2021,NA,"processor","PIL",95,3866,1,"Processor 2"
"1026",NA,NA,"2021-09-06",4800,20,NA,NA,NA,9,2021,NA,"processor","PIL",98,3866,1,"Processor 2"
"1027",NA,NA,"2021-09-06",4800,21,NA,NA,NA,9,2021,NA,"processor","PIL",93,3866,1,"Processor 2"
"1028",NA,NA,"2021-09-06",4800,21,NA,NA,NA,9,2021,NA,"processor","PIL",111,3866,1,"Processor 2"
"1029",NA,NA,"2021-09-06",4800,21,NA,NA,NA,9,2021,NA,"processor","PIL",112,3866,1,"Processor 2"
"1030",NA,NA,"2021-09-15",1500,15,NA,NA,NA,9,2021,NA,"processor","PIL",28,2341,1,"Processor 2"
"1031",NA,NA,"2021-09-15",1500,16,NA,NA,NA,9,2021,NA,"processor","PIL",30,2341,1,"Processor 2"
"1032",NA,NA,"2021-09-15",1500,16,NA,NA,NA,9,2021,NA,"processor","PIL",33,2341,1,"Processor 2"
"1033",NA,NA,"2021-09-15",1500,16,NA,NA,NA,9,2021,NA,"processor","PIL",35,2341,2,"Processor 2"
"1034",NA,NA,"2021-09-15",1500,16,NA,NA,NA,9,2021,NA,"processor","PIL",38,2341,2,"Processor 2"
"1035",NA,NA,"2021-09-15",1500,17,NA,NA,NA,9,2021,NA,"processor","PIL",37,2341,3,"Processor 2"
"1036",NA,NA,"2021-09-15",1500,17,NA,NA,NA,9,2021,NA,"processor","PIL",38,2341,4,"Processor 2"
"1037",NA,NA,"2021-09-15",1500,17,NA,NA,NA,9,2021,NA,"processor","PIL",39,2341,2,"Processor 2"
"1038",NA,NA,"2021-09-15",1500,17,NA,NA,NA,9,2021,NA,"processor","PIL",40,2341,4,"Processor 2"
"1039",NA,NA,"2021-09-15",1500,17,NA,NA,NA,9,2021,NA,"processor","PIL",41,2341,2,"Processor 2"
"1040",NA,NA,"2021-09-15",1500,17,NA,NA,NA,9,2021,NA,"processor","PIL",42,2341,1,"Processor 2"
"1041",NA,NA,"2021-09-15",1500,17,NA,NA,NA,9,2021,NA,"processor","PIL",45,2341,1,"Processor 2"
"1042",NA,NA,"2021-09-15",1500,18,NA,NA,NA,9,2021,NA,"processor","PIL",43,2341,1,"Processor 2"
"1043",NA,NA,"2021-09-15",1500,18,NA,NA,NA,9,2021,NA,"processor","PIL",46,2341,1,"Processor 2"
"1044",NA,NA,"2021-09-15",1500,18,NA,NA,NA,9,2021,NA,"processor","PIL",48,2341,1,"Processor 2"
"1045",NA,NA,"2021-09-15",1500,18,NA,NA,NA,9,2021,NA,"processor","PIL",49,2341,1,"Processor 2"
"1046",NA,NA,"2021-09-15",1500,18,NA,NA,NA,9,2021,NA,"processor","PIL",51,2341,1,"Processor 2"
